Agency,Stop_ID,Station_Name,WLK,KNR,PNR,XFR,ALL
MVRTA,4230933&V,1600 Osgood Landing,0,0,0,0,0
MVRTA,4230936&V,Amesbury Road & Airp,0,0,0,0,0
MVRTA,4230953&V,YMCA,6,0,0,0,6
MVRTA,4230954&V,Doctors Park,0,0,0,0,0
MVRTA,4230955&V,Waverly & Hawthorne,0,0,0,0,0
MVRTA,4230956&V,Doctors Park,0,0,0,0,0
MVRTA,4230957&V,YMCA,4,0,0,0,4
MVRTA,4244373&V,Princeton Andover,4,0,0,0,5
MVRTA,4244374&V,North Andover Senior,0,0,0,0,0
MVRTA,4244375&V,Sutton Street,4,0,0,0,4
MVRTA,4244376&V,200 Sutton Street,2,0,0,0,2
MVRTA,4244377&V,Chadwick Park,0,0,0,0,0
MVRTA,4244378&V,North Andover Senior,0,0,0,0,0
MVRTA,4244379&V,Butcher Boy,16,0,0,0,16
MVRTA,4244380&V,Osgood Crossing,0,0,0,0,0
MVRTA,4244382&V,Rite Aid,0,0,0,0,0
MVRTA,4244383&V,Newbury District Cou,1,0,0,0,1
MVRTA,4244384&V,State Street & High,3,0,0,0,3
MVRTA,4244385&V,High Street & Federa,3,0,0,0,3
MVRTA,4244387&V,Toppans Lane & Highl,0,0,0,0,0
MVRTA,4244388&V,High Street & Oaklan,10,0,0,0,10
MVRTA,4244389&V,Macy Terrace,3,0,0,0,3
MVRTA,4244390&V,Highland Street & To,0,0,0,0,0
MVRTA,4244431&V,Amazon Distribution,107,0,0,0,107
MVRTA,4244552&V,Wallace Bashaw Junio,0,0,0,0,0
MVRTA,4244553&V,Wallace Bashaw Junio,5,0,0,0,5
MVRTA,4244555&V,Wallace Bashaw Junio,2,0,0,0,2
MVRTA,4244556&V,Wallace Bashaw Junio,0,0,0,0,0
MVRTA,4247285&V,Bedford VA Medical C,0,0,0,0,0
MVRTA,4247352&V,Exeter and South Uni,0,0,0,0,0
MVRTA,4247353&V,Grafton & Winthrop A,0,0,0,0,0
MVRTA,4247354&V,Merrimack College,0,0,0,0,0
MVRTA,4247355&V,Winthrop & Grafton,0,0,0,0,0
MVRTA,4247356&V,Merrimack College,36,0,0,0,36
MVRTA,4247374&V,Pleasant & Milk,11,0,0,0,11
MVRTA,4247375&V,Parker & Merrimack S,17,0,0,6,23
MVRTA,4247376&V,Amesbury Street & Es,0,0,0,0,0
MVRTA,4247377&V,City Hall,0,0,0,2,2
MVRTA,4247378&V,Essex St & Jackson S,6,0,0,0,6
MVRTA,4247379&V,Merrimack & Casey Br,13,2,0,6,21
MVRTA,4247380&V,Newbury & Essex,75,0,0,0,75
MVRTA,4247381&V,Essex & Jackson Stre,14,0,0,0,14
MVRTA,4247382&V,Merrimack & South Ca,27,1,4,0,32
MVRTA,4247383&V,Merrimack & Parker S,7,0,0,10,16
MVRTA,4247384&V,Merrimack & Carver S,0,1,0,0,1
MVRTA,4247385&V,Lewis & North Main S,0,0,0,0,0
MVRTA,4247386&V,Harding & North Main,1,0,0,0,1
MVRTA,4247387&V,Learning Center,13,0,0,10,23
MVRTA,4247388&V,South Canal & Merrim,22,0,0,30,52
MVRTA,4247391&V,Jackson and Swan,12,0,0,1,13
MVRTA,4247392&V,Jackson and Swan Str,0,0,0,1,1
MVRTA,4247393&V,Jackson Street & Fer,12,0,0,0,12
MVRTA,4247394&V,Jackson Street and R,0,0,0,0,0
MVRTA,4247395&V,Jackson Street and J,41,0,0,0,41
MVRTA,4247396&V,Waverly Rd and Woodb,12,0,0,0,12
MVRTA,4247397&V,Woodridge Housing,18,0,0,0,18
MVRTA,4247398&V,Riverwalk,15,0,0,9,24
MVRTA,4247400&V,Commonwealth Drive,13,0,0,1,14
MVRTA,4247402&V,Pleasant & Merrimack,0,0,0,0,0
MVRTA,4247403&V,East St & Bates St,3,0,0,0,3
MVRTA,4247404&V,Commonwealth,11,0,0,0,11
MVRTA,4247405&V,DTA Office,0,0,0,0,1
MVRTA,4247406&V,Swan and Prospect,0,0,0,0,0
MVRTA,4247407&V,Swan & Prospect,25,0,0,1,26
MVRTA,4247408&V,Prospect and Ferry -,24,0,0,1,25
MVRTA,4247409&V,Ferry Street & E Hav,17,0,0,0,17
MVRTA,4247429&V,Lawrence General Hos,0,0,0,0,0
MVRTA,4247430&V,Summer & Newbury Str,0,0,0,0,0
MVRTA,4247431&V,Lawrence Library,0,0,0,0,0
MVRTA,4247432&V,Senior Center,5,0,0,2,7
MVRTA,4247433&V,Garden and Jackson S,0,0,0,0,0
MVRTA,4247434&V,Garden and Newbury S,10,0,0,1,11
MVRTA,4247435&V,General and Union,0,0,0,0,0
MVRTA,4247436&V,Marston Medical Cent,4,0,0,0,4
MVRTA,4247440&V,Essex and Hampshire,44,0,0,0,44
MVRTA,4247441&V,NECC Common Street H,6,0,0,6,11
MVRTA,4247442&V,Essex & Franklin St,0,0,0,0,0
MVRTA,4247443&V,Essex Street HUB,0,0,0,0,0
MVRTA,4247444&V,Union St and Island,0,0,0,0,0
MVRTA,4247445&V,Meva Hub,0,0,0,0,0
MVRTA,4247448&V,Union & Market Stree,0,0,0,0,0
MVRTA,4247449&V,Union & Bailey Stree,11,0,0,0,11
MVRTA,4247450&V,Union & Andover Stre,0,0,0,0,0
MVRTA,4247451&V,South Union and Exet,0,0,0,0,0
MVRTA,4247452&V,Boxford and South Un,0,0,0,0,0
MVRTA,4247453&V,Union & Andover Stre,3,0,0,0,3
MVRTA,4247454&V,Union & Bailey Stree,4,0,0,0,4
MVRTA,4247455&V,Union & Bailey Stree,1,0,0,0,1
MVRTA,4247456&V,Union & Market Stree,0,0,0,0,0
MVRTA,4247457&V,Union & Market Stree,0,0,0,0,0
MVRTA,4247458&V,Allston Street & Leg,0,0,0,0,0
MVRTA,4247459&V,Marston Street & All,29,0,0,0,29
MVRTA,4247460&V,Allston street & Woo,2,0,0,0,2
MVRTA,4247463&V,NECC Common Street H,0,0,0,0,0
MVRTA,4247471&V,Riverwalk,0,0,0,0,0
MVRTA,4247472&V,Washington Square,21,0,0,13,34
MVRTA,4247473&V,Groveland Town Hall,1,0,0,0,1
MVRTA,4247474&V,Maple & Main Street,1,0,0,0,1
MVRTA,4247475&V,Port Plaza,1,0,0,0,1
MVRTA,4247476&V,Anna Jaques Hospital,6,0,0,0,6
MVRTA,4247477&V,Newburyport District,2,0,0,0,2
MVRTA,4247478&V,Anna Jaques Hospital,3,0,0,0,4
MVRTA,4247479&V,Port Plaza,9,0,0,0,9
MVRTA,4247480&V,Main & Maple Street,3,0,0,0,4
MVRTA,4247481&V,Groveland Town Hall,1,0,0,0,1
MVRTA,4247482&V,River Street & Comea,0,0,0,0,0
MVRTA,4247483&V,Storey Ave & Low Str,6,0,0,1,7
MVRTA,4247484&V,Storey Ave & Low Str,2,0,0,3,5
MVRTA,4247485&V,Butcher Boy,0,0,0,0,0
MVRTA,4247487&V,Duffys Diner,1,0,0,0,1
MVRTA,4247489&V,BJ's,6,0,0,0,6
MVRTA,4247490&V,90 Sutton Street,1,0,0,0,1
MVRTA,4247548&V,Washington Square,14,0,0,5,19
MVRTA,2448736&V,Port Plaza,0,0,0,0,0
MWRTA,1&M,Blandin Hub,52,1,0,22,74
MWRTA,10&M,MetroWest Medical Ce,8,0,0,2,10
MWRTA,100&M,Hudson Stop and Shop,0,0,0,0,0
MWRTA,101&M,Hudson Senior Center,2,0,0,0,2
MWRTA,102&M,Machado House,1,0,0,0,1
MWRTA,103&M,Highland Common- Mar,7,0,0,0,7
MWRTA,104&M,Lower Falls (Washing,6,0,0,0,6
MWRTA,105&M,Babson College (Knig,20,0,0,0,20
MWRTA,106&M,Cross St (Central St,4,0,0,48,53
MWRTA,107&M,Arlington St/Waushak,2,0,0,0,2
MWRTA,108&M,Milford Target,14,0,0,0,14
MWRTA,109&M,Maher Court,0,0,0,0,0
MWRTA,11&M,Franklin / Mt. Wayte,248,0,0,0,249
MWRTA,110&M,East Main St Shelter,1,0,0,0,1
MWRTA,111&M,Milford Senior Cente,49,0,0,0,49
MWRTA,112&M,Milford Police and P,8,0,0,0,8
MWRTA,113&M,Fruit St / S. Mail S,9,0,0,0,9
MWRTA,114&M,EMK Community Health,2,0,0,0,2
MWRTA,115&M,Mathworks Apple Hill,9,0,0,2,11
MWRTA,117&M,500 Staples Dr rear,1,0,0,0,1
MWRTA,118&M,New York Ave,3,0,0,0,3
MWRTA,119&M,Central St / Cherry,9,0,0,0,9
MWRTA,12&M,Banana Lot/Intermoda,182,1,6,209,398
MWRTA,120&M,White Bagley Rd & Bo,7,0,0,0,7
MWRTA,121&M,Downtown Southboroug,9,0,0,0,9
MWRTA,122&M,Maple St / Walker St,1,0,0,0,2
MWRTA,123&M,Academy Knoll Apartm,47,0,0,0,48
MWRTA,124&M,Target Marlborough,9,0,0,0,9
MWRTA,125&M,Water View Village,0,0,0,0,0
MWRTA,126&M,Bayberry Hill Estate,3,0,0,0,3
MWRTA,127&M,Riverside Station,0,0,0,0,1
MWRTA,128&M,Newfield Drive West,1,0,0,3,4
MWRTA,129&M,Central St & Route 3,0,0,0,0,0
MWRTA,13&M,Framingham State Uni,3,1,0,0,4
MWRTA,130&M,Maple St / S. Mill S,13,0,0,0,13
MWRTA,131&M,Kendall Plaza,0,0,0,0,0
MWRTA,132&M,Kansas St & Route 27,1,0,0,0,1
MWRTA,14&M,Mass Bay Framingham,1,0,0,0,1
MWRTA,15&M,MassBay Community Co,4,0,0,1,5
MWRTA,16&M,Milford Crossing,101,2,0,24,126
MWRTA,17&M,Mission Springs,1,0,0,0,1
MWRTA,18&M,Holliston Public Lib,0,1,0,0,1
MWRTA,19&M,Shaws Supermarket,11,0,0,8,19
MWRTA,2&M,Mathworks Lakeside S,11,0,0,1,12
MWRTA,20&M,Market Basket,11,0,0,0,11
MWRTA,21&M,Memorial House (Wint,25,0,0,2,27
MWRTA,22&M,Framingham MBTA Stat,9,1,3,95,107
MWRTA,23&M,The Green at 9 and 9,0,0,0,0,0
MWRTA,24&M,High St,2,0,0,1,3
MWRTA,25&M,Flutie Pass Park and,3,0,0,0,4
MWRTA,26&M,9/27 Shopping Plaza,11,0,0,0,11
MWRTA,27&M,Oak St,15,0,0,0,15
MWRTA,28&M,Weston Rd,0,0,0,0,0
MWRTA,29&M,Woodland MBTA Train,6,0,0,50,57
MWRTA,3&M,Cloverleaf Mall,15,0,0,0,15
MWRTA,30&M,Milford Regional Med,26,1,0,0,27
MWRTA,31&M,Milford Shaws/Wallgr,0,0,0,0,0
MWRTA,32&M,Milford District Cou,0,0,0,0,0
MWRTA,33&M,Milford High School,0,0,0,0,0
MWRTA,34&M,Colonial Rd Capital,22,0,0,0,23
MWRTA,35&M,Birmingham Court,8,0,0,0,8
MWRTA,36&M,Milford Library,0,0,0,0,0
MWRTA,37&M,Milford Town Hall- R,46,1,0,0,47
MWRTA,38&M,Hannafords Plaza/ CV,11,0,0,0,11
MWRTA,39&M,Milford Kohls,5,0,0,0,6
MWRTA,4&M,Natick Mall - Wegman,49,1,0,45,94
MWRTA,40&M,Beaver St & Second S,23,0,0,0,23
MWRTA,41&M,Tarelli Ter/Waverly,1,0,0,0,1
MWRTA,42&M,Bethany Hill,43,0,0,0,43
MWRTA,43&M,Spruce St,7,0,0,0,8
MWRTA,44&M,Wayside Inn Store/ H,0,0,0,2,2
MWRTA,45&M,Farm Road & Route 20,13,0,0,0,13
MWRTA,46&M,Post Road Shopping C,21,0,0,0,21
MWRTA,47&M,Main St,9,1,0,3,13
MWRTA,48&M,Flagg Dr/Normandy Rd,16,0,0,0,16
MWRTA,49&M,Rose Kennedy Lane,0,0,0,0,0
MWRTA,5&M,Shoppers World Shelt,2,0,0,0,2
MWRTA,50&M,Sherwood Plaza,7,0,0,1,8
MWRTA,51&M,Super Stop and Shop,14,0,0,0,14
MWRTA,52&M,Framingham High Scho,8,0,0,0,8
MWRTA,53&M,Pinefield,30,0,0,0,30
MWRTA,54&M,Nobscot Fire Station,5,0,0,0,5
MWRTA,55&M,Edmands House,11,2,0,0,13
MWRTA,56&M,Framingham Center,18,0,0,5,23
MWRTA,57&M,Union Ave/ Lincoln S,4,0,0,0,4
MWRTA,58&M,Callahan Center,2,0,0,0,2
MWRTA,59&M,McAuliffe Branch Lib,3,0,0,0,3
MWRTA,6&M,Kohls,6,0,0,0,6
MWRTA,60&M,Arsenal Rd,2,0,0,0,2
MWRTA,61&M,Lincoln St & Pearl S,3,0,0,0,3
MWRTA,62&M,South St & Hayward S,25,0,0,0,25
MWRTA,63&M,Hopkinton Center,9,0,0,0,9
MWRTA,64&M,Ashland MBTA,5,1,1,14,21
MWRTA,65&M,Cirrus Apartments,0,0,0,0,0
MWRTA,66&M,Farm Pond Park,7,0,0,0,7
MWRTA,67&M,The Green at 9 and 9,51,0,0,1,52
MWRTA,68&M,Holliston Congregati,0,0,0,0,0
MWRTA,69&M,Staples Drive,21,0,0,1,23
MWRTA,7&M,BJs Wholesale Club,15,0,0,0,15
MWRTA,70&M,Marlborough City Hal,39,1,0,44,85
MWRTA,71&M,Newton and Weed St,11,1,0,3,16
MWRTA,72&M,Chapel Hill Apartmen,3,0,0,0,3
MWRTA,73&M,Stop and Shop,1,0,0,0,1
MWRTA,74&M,Rt 9 East Park & Rid,3,0,0,3,6
MWRTA,75&M,Rt 9 Park and Ride,1,0,0,0,1
MWRTA,76&M,Marlborough Hospital,17,4,0,1,23
MWRTA,77&M,Lincoln St & Pleasan,7,0,0,0,7
MWRTA,78&M,Broad St / Lincoln S,83,1,0,3,87
MWRTA,79&M,Apex Entertainment,29,0,0,0,29
MWRTA,8&M,Walmart,22,0,0,1,23
MWRTA,80&M,Hannafords Plaza Mar,38,0,0,0,38
MWRTA,81&M,Solomon Pond Mall,8,0,0,0,9
MWRTA,82&M,Second St at Rec Cen,5,0,0,4,9
MWRTA,83&M,Sherwood Village on,3,0,0,1,4
MWRTA,84&M,Avenu at Natick,13,0,0,0,13
MWRTA,85&M,Moran Park/Downtown,3,0,1,28,32
MWRTA,86&M,Natick Common,2,0,0,4,6
MWRTA,87&M,Leonard Morse Hospit,4,0,0,0,4
MWRTA,88&M,Senior Center,2,0,0,0,2
MWRTA,89&M,Coolidge Gardens,8,0,0,0,8
MWRTA,9&M,Concord St/ Anzio Rd,37,0,0,0,37
MWRTA,90&M,Cedar Terrace,0,0,0,0,0
MWRTA,91&M,Cedar Gardens,0,0,0,0,0
MWRTA,92&M,Roche Bros.,23,0,0,0,23
MWRTA,93&M,Ashland High School,1,0,0,0,1
MWRTA,94&M,Route 85 & Route 135,4,0,0,0,4
MWRTA,95&M,PriceChopper Hopkint,0,0,0,0,0
MWRTA,96&M,Boston Scientific Wa,8,4,0,4,16
MWRTA,97&M,Southborough MBTA St,1,0,2,20,23
MWRTA,98&M,Franklin St & Procto,4,0,0,0,4
MWRTA,99&M,Hudson WalMart,0,1,0,0,1
MWRTA,116&M,Concord St & Howard,1,0,0,0,1
MBTA,A6624&T,Ashmont - Mattapan,84,28,0,2612,2724
MBTA,A6625&T,Cedar Grove,455,6,0,7,467
MBTA,A6627&T,Butler,595,25,354,0,974
MBTA,A6629&T,Milton,458,2,0,59,519
MBTA,A6631&T,Central Avenue,495,12,0,138,645
MBTA,A6633&T,Valley Road,168,7,0,0,175
MBTA,A6635&T,Capen Street,0,16,0,0,16
MBTA,A6637&T,Mattapan,1013,67,364,464,1909
MBTA,A149&T,Atlantic Ave @ Rowes,0,0,0,0,0
MBTA,A150&T,Atlantic Ave @ State,0,0,0,0,0
MBTA,A157&T,Northern Ave @ D St,0,0,0,0,0
MBTA,A3159&T,Washington St @ Perr,0,0,0,0,0
MBTA,A3162&T,Washington St opp Sa,669,1,0,0,670
MBTA,A5639&T,Washington St @ Savo,0,0,0,0,0
MBTA,A5718&T,Milk St @ Devonshire,0,0,0,0,0
MBTA,A5956&T,Atlantic Ave @ Milk,0,0,0,0,0
MBTA,A6237&T,Tremont St @ Beacon,0,0,0,0,0
MBTA,A7104&T,State,0,0,0,0,0
MBTA,A7105&T,Haymarket - Congress,0,0,0,0,0
MBTA,A7106&T,Haymarket - Congress,0,0,0,0,0
MBTA,A7107&T,North Station,0,0,0,0,0
MBTA,A7108&T,North Station,0,0,0,0,0
MBTA,A7111&T,Government Center -,0,0,0,0,0
MBTA,A7112&T,Aquarium - Surface R,0,0,0,0,0
MBTA,A7126&T,Kendall/MIT - Main S,0,0,0,0,0
MBTA,A7128&T,Charles/MGH - Cambri,0,0,0,0,0
MBTA,A7129&T,Charles/MGH - 325 Ca,0,0,0,0,0
MBTA,A7130&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7131&T,South Station - Summ,0,0,0,0,0
MBTA,A7132&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7134&T,North Station - Nash,0,0,0,0,0
MBTA,A7135&T,Science Park/West En,0,0,0,0,0
MBTA,A7136&T,Science Park/West En,0,0,0,0,0
MBTA,A7159&T,Hynes Convention Cen,0,0,0,0,0
MBTA,A7160&T,Copley - Opp 575 Boy,0,0,0,0,0
MBTA,A7161&T,Copley - Saint James,0,0,0,0,0
MBTA,A7162&T,Arlington,0,0,0,0,0
MBTA,A7172&T,Hynes Convention Cen,0,0,0,0,0
MBTA,A7201&T,Lechmere - Water St,0,0,0,0,0
MBTA,A7202&T,Lechmere - Monsignor,0,0,0,0,0
MBTA,A7210&T,Back Bay - Columbus,0,0,0,0,0
MBTA,A7211&T,Haymarket - Congress,0,0,0,0,0
MBTA,A7212&T,Aquarium - State St,0,0,0,0,0
MBTA,A7214&T,Kendall/MIT - Main S,0,0,0,0,0
MBTA,A7215&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7220&T,Hynes - Commonwealth,0,0,0,0,0
MBTA,A7221&T,Hynes - Commonwealth,0,0,0,0,0
MBTA,A7222&T,Copley - Boylston St,0,0,0,0,0
MBTA,A7226&T,North Station - Loma,0,0,0,0,0
MBTA,A7230&T,Back Bay - 167 Dartm,0,0,0,0,0
MBTA,A7231&T,State - Congress St,0,0,0,0,0
MBTA,A7232&T,State - Devonshire S,0,0,0,0,0
MBTA,A7246&T,North Station - Caus,0,0,0,0,0
MBTA,A7247&T,North Station - Nash,0,0,0,0,0
MBTA,A7322&T,Aquarium - Waterfron,0,0,0,0,0
MBTA,A7323&T,Aquarium - Waterfron,0,0,0,0,0
MBTA,A7324&T,Aquarium - State St,0,0,0,0,0
MBTA,A7325&T,Aquarium - State St,0,0,0,0,0
MBTA,A7326&T,Arlington - Arlingto,0,0,0,0,0
MBTA,A7327&T,Arlington - Arlingto,0,0,0,0,0
MBTA,A7328&T,Arlington - Elevator,0,0,0,0,0
MBTA,A7329&T,Arlington - Public G,0,0,0,0,0
MBTA,A7343&T,Back Bay - Clarendon,0,0,0,0,0
MBTA,A7344&T,Back Bay - Clarendon,0,0,0,0,0
MBTA,A7345&T,Back Bay - Clarendon,0,0,0,0,0
MBTA,A7346&T,Back Bay - Clarendon,0,0,0,0,0
MBTA,A7347&T,Back Bay - Clarendon,0,0,0,0,0
MBTA,A7348&T,Back Bay - Dartmouth,0,0,0,0,0
MBTA,A7349&T,Back Bay - Dartmouth,0,0,0,0,0
MBTA,A7350&T,Back Bay - Dartmouth,0,0,0,0,0
MBTA,A7351&T,Back Bay - Garage,0,0,0,0,0
MBTA,A7352&T,Back Bay - Underpass,0,0,0,0,0
MBTA,A7361&T,Bowdoin - Cambridge,0,0,0,0,0
MBTA,A7362&T,Boylston - Boston Co,0,0,0,0,0
MBTA,A7363&T,Boylston - Boston Co,0,0,0,0,0
MBTA,A7393&T,Charles/MGH - Beacon,0,0,0,0,0
MBTA,A7394&T,Chinatown - Washingt,0,0,0,0,0
MBTA,A7395&T,Chinatown - Washingt,0,0,0,0,0
MBTA,A7396&T,Chinatown - Elevator,0,0,0,0,0
MBTA,A7397&T,Chinatown - Washingt,0,0,0,0,0
MBTA,A7404&T,Copley - Boylston St,0,0,0,0,0
MBTA,A7405&T,Copley - Dartmouth S,0,0,0,0,0
MBTA,A7406&T,Copley - Dartmouth S,0,0,0,0,0
MBTA,A7407&T,Courthouse - Fan Pie,0,0,0,0,0
MBTA,A7408&T,Courthouse - Thomson,0,0,0,0,0
MBTA,A7411&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7412&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7413&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7414&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7415&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7416&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7417&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7418&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7419&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7420&T,Downtown Crossing -,0,0,0,0,0
MBTA,A7438&T,Government Center -,0,0,0,0,0
MBTA,A7440&T,Haymarket - RMV  Sud,0,0,0,0,0
MBTA,A7441&T,Haymarket - RMV  Cit,0,0,0,0,0
MBTA,A7446&T,Hynes Convention Cen,0,0,0,0,0
MBTA,A7447&T,Hynes Convention Cen,0,0,0,0,0
MBTA,A7457&T,Kendall/MIT - Main S,0,0,0,0,0
MBTA,A7458&T,Kendall/MIT - Main S,0,0,0,0,0
MBTA,A7459&T,Kendall/MIT - Carlet,0,0,0,0,0
MBTA,A7460&T,Kendall/MIT - Elevat,0,0,0,0,0
MBTA,A7461&T,Kendall/MIT - Buses,0,0,0,0,0
MBTA,A7462&T,Kendall/MIT - Main S,0,0,0,0,0
MBTA,A7463&T,Lechmere - Busway,0,0,0,0,0
MBTA,A7464&T,Lechmere - North Fir,0,0,0,0,0
MBTA,A7465&T,Lechmere - Busway  N,0,0,0,0,0
MBTA,A7466&T,Lechmere - O'Brien H,0,0,0,0,0
MBTA,A7472&T,Massachusetts Avenue,0,0,0,0,0
MBTA,A7500&T,North Station - Caus,0,0,0,0,0
MBTA,A7501&T,North Station - Caus,0,0,0,0,0
MBTA,A7502&T,North Station - Caus,0,0,0,0,0
MBTA,A7503&T,North Station - Caus,0,0,0,0,0
MBTA,A7504&T,North Station - Caus,0,0,0,0,0
MBTA,A7505&T,North Station - Caus,0,0,0,0,0
MBTA,A7506&T,North Station - Caus,0,0,0,0,0
MBTA,A7507&T,North Station - Nash,0,0,0,0,0
MBTA,A7508&T,North Station - TD G,0,0,0,0,0
MBTA,A7509&T,North Station - Vale,0,0,0,0,0
MBTA,A7510&T,North Station - Vale,0,0,0,0,0
MBTA,A7511&T,North Station - Vale,0,0,0,0,0
MBTA,A7520&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7521&T,Park Street - Elevat,0,0,0,0,0
MBTA,A7522&T,Park Street - Escala,0,0,0,0,0
MBTA,A7523&T,Park Street - Escala,0,0,0,0,0
MBTA,A7524&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7525&T,Park Street - Boston,0,0,0,0,0
MBTA,A7526&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7527&T,Park Street - Boston,0,0,0,0,0
MBTA,A7528&T,Park Street - Tremon,0,0,0,0,0
MBTA,A7534&T,Prudential - Hunting,0,0,0,0,0
MBTA,A7535&T,Prudential - Prudent,0,0,0,0,0
MBTA,A7567&T,Science Park/West En,0,0,0,0,0
MBTA,A7568&T,Science Park/West En,0,0,0,0,0
MBTA,A7569&T,Science Park/West En,0,0,0,0,0
MBTA,A7570&T,Science Park/West En,0,0,0,0,0
MBTA,A7571&T,South Station - Atla,0,0,0,0,0
MBTA,A7572&T,South Station - Sout,0,0,0,0,0
MBTA,A7573&T,South Station - Dewe,0,0,0,0,0
MBTA,A7574&T,South Station - Fina,0,0,0,0,0
MBTA,A7575&T,South Station - Main,0,0,0,0,0
MBTA,A7576&T,South Station - Summ,0,0,0,0,0
MBTA,A7577&T,South Station - Atla,0,0,0,0,0
MBTA,A7578&T,South Station - Summ,0,0,0,0,0
MBTA,A7579&T,South Station - USPS,0,0,0,0,0
MBTA,A7580&T,State - City Hall,0,0,0,0,0
MBTA,A7581&T,State - Congress St,0,0,0,0,0
MBTA,A7582&T,State - Congress St,0,0,0,0,0
MBTA,A7583&T,State - Washington S,0,0,0,0,0
MBTA,A7584&T,State - Old State Ho,0,0,0,0,0
MBTA,A7585&T,State - Devonshire S,0,0,0,0,0
MBTA,A7587&T,Symphony - Massachus,0,0,0,0,0
MBTA,A7589&T,Symphony - First Chu,0,0,0,0,0
MBTA,A7590&T,Symphony - Massachus,0,0,0,0,0
MBTA,A7593&T,Tufts Medical Center,0,0,0,0,0
MBTA,A7594&T,Tufts Medical Center,0,0,0,0,0
MBTA,A7624&T,World Trade Center -,0,0,0,0,0
MBTA,A7625&T,World Trade Center -,0,0,0,0,0
MBTA,A7907&T,Back Bay,0,0,0,0,0
MBTA,A7922&T,South Station - Atla,0,0,0,0,0
MBTA,A7974&T,North Station,0,0,0,0,0
MBTA,A7975&T,North Station,0,0,0,0,0
MBTA,A7976&T,North Station,0,0,0,0,0
MBTA,A7977&T,North Station,0,0,0,0,0
MBTA,A7978&T,North Station,0,0,0,0,0
MBTA,A7979&T,North Station,0,0,0,0,0
MBTA,A8044&T,North Station,0,0,0,0,0
MBTA,A8045&T,North Station,0,0,0,0,0
MBTA,A8046&T,North Station,0,0,0,0,0
MBTA,A8047&T,North Station,0,0,0,0,0
MBTA,A8048&T,North Station,0,0,0,0,0
MBTA,A8049&T,North Station,0,0,0,0,0
MBTA,A8050&T,North Station,0,0,0,0,0
MBTA,A8051&T,North Station,0,0,0,0,0
MBTA,A8052&T,North Station,0,0,0,0,0
MBTA,A8053&T,North Station,0,0,0,0,0
MBTA,A8064&T,Charles/MGH,0,0,0,0,0
MBTA,A8065&T,Charles/MGH,0,0,0,0,0
MBTA,A8066&T,Charles/MGH,0,0,0,0,0
MBTA,A8067&T,Charles/MGH,0,0,0,0,0
MBTA,A8084&T,Government Center,0,0,0,0,0
MBTA,A8085&T,Government Center,0,0,0,0,0
MBTA,A8086&T,Kendall/MIT,0,0,0,0,0
MBTA,A8087&T,Kendall/MIT,0,0,0,0,0
MBTA,A8125&T,Government Center,0,0,0,0,0
MBTA,A8126&T,Government Center,0,0,0,0,0
MBTA,A8127&T,Government Center,0,0,0,0,0
MBTA,A8128&T,Government Center,0,0,0,0,0
MBTA,A8133&T,North Station,0,0,0,0,0
MBTA,A8134&T,North Station,0,0,0,0,0
MBTA,A8144&T,Kendall/MIT,0,0,0,0,0
MBTA,A8145&T,Kendall/MIT,0,0,0,0,0
MBTA,A8146&T,Kendall/MIT,0,0,0,0,0
MBTA,A8147&T,Kendall/MIT,0,0,0,0,0
MBTA,A8148&T,Lechmere,0,0,0,0,0
MBTA,A8149&T,Lechmere,0,0,0,0,0
MBTA,A8150&T,Lechmere,0,0,0,0,0
MBTA,A8151&T,Lechmere,0,0,0,0,0
MBTA,A8152&T,Lechmere,0,0,0,0,0
MBTA,A8153&T,Lechmere,0,0,0,0,0
MBTA,A8175&T,Park Street,0,0,0,0,0
MBTA,A8233&T,Kendall/MIT,0,0,0,0,0
MBTA,A8234&T,Kendall/MIT,0,0,0,0,0
MBTA,A8236&T,Chinatown,0,0,0,0,0
MBTA,A8263&T,North Station,0,0,0,0,0
MBTA,A8264&T,North Station,0,0,0,0,0
MBTA,A8265&T,North Station,0,0,0,0,0
MBTA,A8266&T,North Station,0,0,0,0,0
MBTA,A8267&T,North Station,0,0,0,0,0
MBTA,A8268&T,North Station,0,0,0,0,0
MBTA,A8269&T,North Station,0,0,0,0,0
MBTA,A8270&T,North Station,0,0,0,0,0
MBTA,A8271&T,Chinatown,0,0,0,0,0
MBTA,A8272&T,South Station,0,0,0,0,0
MBTA,A8285&T,South Station,0,0,0,0,0
MBTA,A8286&T,Charles/MGH,0,0,0,0,0
